Movie_ID,Movie_Name,Mood,Genre,Year,Rating,Duration_Minutes
6683,The Shawshank Redemption,Adventurous,Comedy,1977,2.8,126
6684,Avengers: Endgame,Happy,Drama,1992,7.1,180
6685,Avengers: Endgame,Mysterious,Comedy,1989,8.8,98
6686,The Shawshank Redemption,Sad,Horror,2007,4.0,165
6687,My Fault,Romantic,Sci-Fi,1998,9.3,105
6688,The Shawshank Redemption,Relaxed,Thriller,1966,9.3,140
6689,The Shawshank Redemption,Mysterious,Thriller,2013,9.6,107
6690,The Godfather,Mysterious,Fantasy,2004,2.9,95
6691,Titanic,Scary,Fantasy,1956,3.2,77
6692,The Godfather,Sad,Romance,1979,4.2,180
6693,The Shawshank Redemption,Happy,Horror,1951,7.1,131
6694,Inception,Sad,Horror,2010,8.1,151
6695,Kabir Singh,Romantic,Horror,2012,3.9,130
6696,The Shawshank Redemption,Mysterious,Thriller,2022,3.9,155
6697,Titanic,Happy,Horror,1955,9.3,86
6698,Avengers: Endgame,Happy,Sci-Fi,1956,5.3,105
6699,A Walk to Remember,Romantic,Mystery,1955,6.6,124
6700,Avengers: Endgame,Mysterious,Romance,1967,9.8,139
6701,Inception,Exciting,Action,1993,1.0,92
6702,The Shawshank Redemption,Adventurous,Horror,1968,1.1,130
6703,The Godfather,Relaxed,Thriller,1953,10.0,94
6704,The Godfather,Mysterious,Fantasy,1974,8.1,150
6705,The Godfather,Scary,Thriller,2002,6.7,129
6706,Titanic,Relaxed,Fantasy,1998,8.4,134
6707,The Shawshank Redemption,Happy,Fantasy,1972,5.2,174
6708,The Shawshank Redemption,Happy,Comedy,2011,7.5,142
6709,Inception,Happy,Action,2000,5.2,112
6710,Titanic,Mysterious,Drama,1993,4.8,129
6711,Avengers: Endgame,Relaxed,Thriller,1987,4.4,147
6712,Inception,Adventurous,Comedy,2012,8.3,98
6713,Avengers: Endgame,Happy,Action,1973,2.2,179
6714,Avengers: Endgame,Scary,Horror,1953,1.5,79
6715,Inception,Sad,Horror,2004,1.1,111
6716,The Notebook,Romantic,Fantasy,1965,9.9,91
6717,Avengers: Endgame,Mysterious,Romance,1997,6.4,136
6718,My Fault,Romantic,Romance,2002,3.2,158
6719,Titanic,Adventurous,Sci-Fi,1968,9.6,112
6720,Titanic,Mysterious,Sci-Fi,1977,3.2,178
6721,Titanic,Exciting,Romance,1962,4.7,178
6722,Titanic,Mysterious,Action,1973,5.8,118
6723,Avengers: Endgame,Sad,Sci-Fi,1962,6.6,133
6724,Avengers: Endgame,Exciting,Comedy,1954,3.9,142
6725,Inception,Happy,Comedy,1973,9.3,106
6726,Avengers: Endgame,Exciting,Mystery,2014,7.9,124
6727,The Godfather,Sad,Sci-Fi,1951,1.9,177
6728,Kabir Singh,Romantic,Romance,1985,6.9,123
6729,The Godfather,Scary,Comedy,1970,3.9,129
6730,Titanic,Happy,Drama,1988,3.9,118
6731,Avengers: Endgame,Relaxed,Comedy,1991,8.2,127
6732,Avengers: Endgame,Mysterious,Romance,1971,9.2,85
6733,Inception,Exciting,Thriller,1983,1.3,131
6734,Inception,Scary,Horror,2009,8.4,121
6735,The Shawshank Redemption,Sad,Comedy,2003,6.8,109
6736,The Godfather,Happy,Action,1957,8.4,150
6737,Kabir Singh,Romantic,Horror,2016,5.9,95
6738,The Shawshank Redemption,Mysterious,Fantasy,1973,1.5,147
6739,Titanic,Scary,Comedy,1990,6.1,107
6740,Titanic,Happy,Horror,2002,4.8,106
6741,The Godfather,Adventurous,Thriller,2014,8.1,130
6742,Titanic,Relaxed,Mystery,1956,6.1,159
6743,Inception,Mysterious,Mystery,1982,1.5,86
6744,Inception,Relaxed,Thriller,2023,1.5,156
6745,The Shawshank Redemption,Scary,Fantasy,1977,6.7,117
6746,Titanic,Scary,Mystery,1952,7.4,138
6747,Inception,Exciting,Romance,1966,3.5,96
6748,Titanic,Mysterious,Sci-Fi,1960,6.1,124
6749,Inception,Mysterious,Romance,1993,4.9,179
6750,Titanic,Relaxed,Romance,2015,6.6,95
6751,The Shawshank Redemption,Exciting,Drama,1973,8.7,96
6752,Inception,Adventurous,Horror,2008,3.6,156
6753,Avengers: Endgame,Mysterious,Mystery,2022,5.0,144
6754,Titanic,Mysterious,Fantasy,1987,9.5,173
6755,Titanic,Happy,Fantasy,1970,1.3,169
6756,The Godfather,Scary,Fantasy,1960,2.7,174
6757,Kabir Singh,Romantic,Sci-Fi,1953,1.4,103
6758,Titanic,Exciting,Comedy,1970,10.0,105
6759,Titanic,Sad,Mystery,1968,1.3,105
6760,Titanic,Adventurous,Action,1997,4.8,79
6761,The Godfather,Happy,Drama,1986,7.2,159
6762,Inception,Adventurous,Sci-Fi,1963,8.8,150
6763,Titanic,Exciting,Romance,1968,5.6,169
6764,The Shawshank Redemption,Adventurous,Comedy,1950,3.2,153
6765,Avengers: Endgame,Adventurous,Mystery,1962,6.1,113
6766,Avengers: Endgame,Scary,Thriller,1974,7.1,99
6767,Titanic,Mysterious,Thriller,2021,8.5,113
6768,My Fault,Romantic,Drama,2003,2.9,131
6769,The Notebook,Romantic,Thriller,2016,5.6,118
6770,The Shawshank Redemption,Mysterious,Horror,1971,9.1,141
6771,The Shawshank Redemption,Scary,Sci-Fi,1996,6.1,177
6772,Avengers: Endgame,Mysterious,Thriller,2003,10.0,135
6773,Inception,Exciting,Action,2001,1.8,84
6774,The Notebook,Romantic,Sci-Fi,2019,7.6,180
6775,My Fault,Romantic,Mystery,1960,5.5,166
6776,Avengers: Endgame,Adventurous,Fantasy,1991,4.9,119
6777,Titanic,Mysterious,Action,2004,7.7,151
6778,The Shawshank Redemption,Scary,Mystery,2002,6.7,80
6779,The Godfather,Mysterious,Mystery,2007,4.8,153
6780,Inception,Sad,Mystery,2005,4.0,82
6781,Inception,Relaxed,Drama,1951,2.0,169
6782,Inception,Sad,Mystery,2013,2.3,104
6783,Inception,Mysterious,Horror,2011,2.7,115
6784,The Godfather,Exciting,Mystery,2016,6.2,103
6785,Avengers: Endgame,Adventurous,Action,1957,6.5,136
6786,The Shawshank Redemption,Relaxed,Comedy,1987,1.3,90
6787,Avengers: Endgame,Happy,Comedy,1996,1.5,100
6788,The Godfather,Exciting,Fantasy,2010,1.5,174
6789,Avengers: Endgame,Relaxed,Thriller,1988,1.1,143
6790,The Godfather,Relaxed,Mystery,1977,5.4,99
6791,The Shawshank Redemption,Adventurous,Thriller,1962,8.5,105
6792,Avengers: Endgame,Relaxed,Romance,1951,3.2,80
6793,Avengers: Endgame,Adventurous,Fantasy,1982,6.4,137
6794,Titanic,Adventurous,Mystery,1998,3.5,100
6795,The Shawshank Redemption,Relaxed,Romance,2010,4.6,93
6796,Avengers: Endgame,Sad,Drama,1977,5.2,84
6797,Titanic,Romantic,Romance,2012,6.1,138
6798,The Godfather,Mysterious,Comedy,1965,2.4,79
6799,Titanic,Exciting,Comedy,2009,7.3,146
6800,Avengers: Endgame,Scary,Action,2007,6.9,87
6801,Titanic,Happy,Horror,1952,7.2,130
6802,Titanic,Romantic,Sci-Fi,1992,2.1,175
6803,The Godfather,Exciting,Sci-Fi,2004,2.3,152
6804,The Godfather,Mysterious,Drama,2021,5.0,90
6805,A Walk to Remember,Romantic,Comedy,2022,4.7,129
6806,The Godfather,Exciting,Mystery,1985,5.3,119
6807,The Godfather,Happy,Comedy,1957,1.2,122
6808,A Walk to Remember,Romantic,Thriller,2021,4.1,90
6809,The Godfather,Exciting,Action,1987,7.2,173
6810,Avengers: Endgame,Exciting,Thriller,1971,5.5,75
6811,Avengers: Endgame,Adventurous,Drama,2015,7.7,85
6812,The Shawshank Redemption,Mysterious,Horror,1977,7.3,131
6813,Titanic,Adventurous,Mystery,1959,3.8,153
6814,Inception,Scary,Sci-Fi,1951,8.9,176
6815,Titanic,Happy,Comedy,2003,7.9,177
6816,The Godfather,Adventurous,Thriller,1977,4.5,162
6817,Inception,Adventurous,Action,1971,1.4,145
6818,A Walk to Remember,Romantic,Mystery,1958,4.0,145
6819,Inception,Exciting,Drama,1973,2.0,130
6820,The Godfather,Adventurous,Drama,1963,8.9,89
6821,Inception,Sad,Drama,2021,6.7,80
6822,Inception,Adventurous,Comedy,2010,1.7,163
6823,Inception,Scary,Thriller,1971,3.8,105
6824,The Shawshank Redemption,Sad,Romance,1978,1.6,164
6825,Titanic,Relaxed,Action,2017,9.1,133
6826,Titanic,Adventurous,Action,1971,2.3,169
6827,The Godfather,Relaxed,Action,2006,5.6,92
6828,Inception,Scary,Fantasy,2020,1.1,107
6829,The Godfather,Mysterious,Sci-Fi,2019,3.3,102
6830,Inception,Happy,Horror,2018,8.5,96
6831,Avengers: Endgame,Sad,Thriller,1992,7.9,131
6832,Titanic,Happy,Romance,2021,3.6,75
6833,Avengers: Endgame,Happy,Action,2008,7.7,155
6834,Inception,Adventurous,Mystery,1956,6.3,81
6835,The Godfather,Exciting,Comedy,2019,4.7,129
6836,The Godfather,Relaxed,Sci-Fi,1992,3.4,103
6837,Titanic,Happy,Sci-Fi,2018,2.8,126
6838,My Fault,Romantic,Action,1964,2.4,180
6839,Avengers: Endgame,Adventurous,Fantasy,1989,8.3,109
6840,The Shawshank Redemption,Exciting,Mystery,1979,7.6,88
6841,Avengers: Endgame,Sad,Drama,1969,3.9,127
6842,The Notebook,Romantic,Mystery,1952,5.9,104
6843,The Godfather,Exciting,Fantasy,1956,6.1,178
6844,Titanic,Exciting,Mystery,1986,7.4,92
6845,Avengers: Endgame,Mysterious,Sci-Fi,1975,2.6,170
6846,Inception,Happy,Horror,1972,6.1,93
6847,Titanic,Adventurous,Action,1992,6.5,77
6848,A Walk to Remember,Romantic,Thriller,1972,7.5,122
6849,Kabir Singh,Romantic,Thriller,1988,7.6,134
6850,The Notebook,Romantic,Action,1986,4.3,145
6851,Avengers: Endgame,Mysterious,Romance,2015,4.8,166
6852,The Godfather,Relaxed,Sci-Fi,1994,2.7,83
6853,The Shawshank Redemption,Sad,Drama,1952,9.5,77
6854,Titanic,Romantic,Romance,2019,5.8,102
6855,The Godfather,Mysterious,Comedy,1986,8.8,105
6856,Inception,Mysterious,Romance,2000,1.4,151
6857,The Notebook,Romantic,Drama,2005,3.6,86
6858,The Shawshank Redemption,Sad,Horror,1984,6.5,178
6859,A Walk to Remember,Romantic,Comedy,1993,7.6,94
6860,The Godfather,Scary,Comedy,1976,6.8,133
6861,Inception,Happy,Mystery,1979,6.2,178
6862,The Godfather,Scary,Fantasy,1968,2.6,93
6863,Inception,Scary,Sci-Fi,1980,7.9,126
6864,Inception,Mysterious,Horror,1984,2.8,123
6865,The Godfather,Adventurous,Drama,1969,9.9,94
6866,Inception,Relaxed,Romance,1950,4.8,90
6867,Avengers: Endgame,Relaxed,Sci-Fi,2021,6.7,160
6868,The Shawshank Redemption,Mysterious,Action,2019,7.5,101
6869,Avengers: Endgame,Exciting,Action,2005,8.9,132
6870,A Walk to Remember,Romantic,Fantasy,2006,4.0,111
6871,The Shawshank Redemption,Adventurous,Thriller,1974,4.3,174
6872,My Fault,Romantic,Romance,1997,4.4,77
6873,Inception,Adventurous,Thriller,2012,1.5,148
6874,Avengers: Endgame,Adventurous,Romance,2023,4.5,158
6875,Avengers: Endgame,Adventurous,Action,1957,5.5,112
6876,The Godfather,Adventurous,Comedy,1990,2.9,170
6877,Avengers: Endgame,Sad,Thriller,1993,5.7,95
6878,The Godfather,Happy,Fantasy,1995,5.9,115
6879,Titanic,Exciting,Drama,1983,2.3,104
6880,Avengers: Endgame,Scary,Horror,1964,5.6,171
6881,The Godfather,Scary,Romance,2019,1.5,124
6882,The Godfather,Sad,Mystery,1987,6.7,156
6883,The Shawshank Redemption,Scary,Thriller,1981,9.8,167
6884,The Godfather,Mysterious,Thriller,2001,9.4,147
6885,Inception,Relaxed,Horror,2024,1.1,148
6886,Avengers: Endgame,Adventurous,Thriller,1967,2.1,180
6887,The Shawshank Redemption,Happy,Mystery,1999,1.6,76
6888,Avengers: Endgame,Scary,Comedy,1999,6.7,104
6889,Titanic,Adventurous,Sci-Fi,2010,1.3,76
6890,A Walk to Remember,Romantic,Thriller,1967,2.2,152
6891,Kabir Singh,Romantic,Fantasy,2024,4.9,169
6892,Inception,Mysterious,Sci-Fi,2005,4.3,174
6893,Inception,Exciting,Action,1994,7.5,78
6894,The Godfather,Scary,Drama,2000,7.1,121
6895,Avengers: Endgame,Relaxed,Thriller,2004,4.2,95
6896,Titanic,Adventurous,Horror,2019,2.0,94
6897,Titanic,Romantic,Action,2021,7.4,125
6898,Inception,Mysterious,Mystery,1983,5.6,82
6899,Inception,Exciting,Comedy,2001,9.6,171
6900,The Shawshank Redemption,Relaxed,Fantasy,1958,6.4,131
6901,The Shawshank Redemption,Relaxed,Mystery,1967,7.1,103
6902,The Shawshank Redemption,Relaxed,Romance,1998,7.6,94
6903,Avengers: Endgame,Adventurous,Action,1983,6.2,138
6904,Avengers: Endgame,Adventurous,Drama,1971,4.8,179
6905,Titanic,Adventurous,Drama,1976,8.7,164
6906,Titanic,Relaxed,Mystery,2010,7.8,108
6907,Titanic,Adventurous,Comedy,2013,4.2,135
6908,The Godfather,Exciting,Romance,1960,2.4,90
6909,Avengers: Endgame,Adventurous,Action,1986,5.1,137
6910,The Shawshank Redemption,Scary,Action,1987,8.3,127
6911,A Walk to Remember,Romantic,Action,1973,3.7,117
6912,The Godfather,Adventurous,Horror,1968,2.6,78
6913,The Godfather,Scary,Comedy,1957,5.9,102
6914,The Notebook,Romantic,Drama,1975,2.1,133
6915,The Godfather,Mysterious,Thriller,2006,9.1,155
6916,Inception,Sad,Thriller,1987,5.6,90
6917,Avengers: Endgame,Adventurous,Horror,1992,7.1,101
6918,The Shawshank Redemption,Exciting,Horror,1979,3.3,112
6919,The Shawshank Redemption,Mysterious,Mystery,2003,6.4,146
6920,My Fault,Romantic,Thriller,2016,4.8,139
6921,The Godfather,Adventurous,Fantasy,1966,5.6,125
6922,Inception,Mysterious,Romance,1950,8.6,76
6923,The Notebook,Romantic,Comedy,1988,1.7,145
6924,Titanic,Happy,Horror,1967,6.8,174
6925,The Godfather,Sad,Thriller,2024,9.3,131
6926,Titanic,Sad,Mystery,2005,9.1,135
6927,The Shawshank Redemption,Exciting,Mystery,1969,4.0,166
6928,Titanic,Exciting,Fantasy,1981,7.0,77
6929,The Godfather,Sad,Horror,1961,9.8,117
6930,The Shawshank Redemption,Happy,Mystery,1983,5.9,117
6931,Titanic,Exciting,Mystery,2019,5.9,156
6932,Inception,Adventurous,Drama,1984,3.9,115
6933,Avengers: Endgame,Mysterious,Fantasy,1970,2.5,111
6934,The Godfather,Mysterious,Drama,1997,9.4,94
6935,Titanic,Romantic,Sci-Fi,2005,8.0,111
6936,Inception,Exciting,Action,1999,4.2,146
6937,Titanic,Mysterious,Romance,2019,7.3,101
6938,Avengers: Endgame,Relaxed,Drama,1968,8.5,151
6939,Inception,Happy,Action,2011,2.1,83
6940,Titanic,Adventurous,Thriller,1983,3.8,141
6941,The Godfather,Sad,Sci-Fi,1968,1.7,77
6942,Avengers: Endgame,Sad,Mystery,1991,9.1,180
6943,Avengers: Endgame,Mysterious,Sci-Fi,2019,9.3,151
6944,The Shawshank Redemption,Relaxed,Comedy,1953,3.9,89
6945,Avengers: Endgame,Adventurous,Drama,2009,5.6,91
6946,The Godfather,Relaxed,Drama,1986,8.4,178
6947,Inception,Relaxed,Action,1952,7.2,79
6948,Inception,Exciting,Sci-Fi,1986,9.4,83
6949,Inception,Adventurous,Horror,1982,6.7,174
6950,Avengers: Endgame,Scary,Sci-Fi,2024,9.5,138
6951,A Walk to Remember,Romantic,Sci-Fi,1972,7.3,160
6952,Avengers: Endgame,Sad,Horror,1992,8.1,132
6953,Titanic,Romantic,Action,1970,7.4,176
6954,The Godfather,Scary,Romance,1959,2.2,89
6955,The Shawshank Redemption,Happy,Mystery,2016,9.0,93
6956,Inception,Scary,Horror,1984,1.0,85
6957,Inception,Happy,Mystery,2017,4.1,125
6958,Inception,Mysterious,Mystery,2005,3.3,120
6959,The Shawshank Redemption,Exciting,Thriller,1973,6.9,176
6960,Avengers: Endgame,Adventurous,Romance,1993,5.3,96
6961,Titanic,Romantic,Thriller,1993,8.1,103
6962,Avengers: Endgame,Sad,Comedy,2008,3.0,148
6963,Inception,Happy,Comedy,1977,2.5,133
6964,The Godfather,Relaxed,Romance,1963,3.2,131
6965,The Shawshank Redemption,Happy,Fantasy,1972,2.5,76
6966,A Walk to Remember,Romantic,Mystery,1969,6.7,160
6967,The Godfather,Adventurous,Fantasy,1950,9.9,157
6968,The Godfather,Scary,Comedy,1959,1.4,90
6969,Titanic,Romantic,Sci-Fi,1961,7.8,92
6970,The Shawshank Redemption,Exciting,Sci-Fi,1995,1.8,109
6971,Avengers: Endgame,Exciting,Sci-Fi,1961,3.7,143
6972,Inception,Mysterious,Sci-Fi,1988,4.4,146
6973,Titanic,Relaxed,Horror,1970,4.9,165
6974,Avengers: Endgame,Exciting,Romance,1950,3.4,109
6975,Kabir Singh,Romantic,Drama,2004,4.5,155
6976,The Godfather,Happy,Drama,2015,4.8,174
6977,Inception,Exciting,Drama,2013,3.3,161
6978,Titanic,Mysterious,Drama,2024,2.0,130
6979,The Godfather,Scary,Mystery,1974,3.5,174
6980,Kabir Singh,Romantic,Mystery,1952,9.8,75
6981,Titanic,Mysterious,Mystery,2005,6.0,115
6982,My Fault,Romantic,Romance,1988,4.4,119
6983,Avengers: Endgame,Scary,Action,2000,6.1,116
6984,Inception,Adventurous,Mystery,1954,2.6,125
6985,Titanic,Sad,Mystery,2000,6.5,110
6986,Titanic,Exciting,Mystery,2005,3.9,113
6987,The Shawshank Redemption,Relaxed,Thriller,2002,3.1,106
6988,Inception,Adventurous,Fantasy,1999,7.1,156
6989,The Godfather,Scary,Thriller,2002,5.6,178
6990,The Godfather,Relaxed,Romance,1984,1.7,123
6991,Titanic,Romantic,Action,1960,1.8,92
6992,Titanic,Sad,Drama,2011,2.6,167
6993,Titanic,Mysterious,Thriller,2000,8.1,117
6994,Avengers: Endgame,Sad,Fantasy,1971,8.8,79
6995,The Shawshank Redemption,Relaxed,Comedy,1970,2.1,175
6996,Titanic,Adventurous,Action,2006,4.3,127
6997,The Godfather,Sad,Mystery,2016,7.8,180
6998,A Walk to Remember,Romantic,Horror,2002,6.3,143
6999,Avengers: Endgame,Adventurous,Sci-Fi,1984,4.6,94
7000,Inception,Relaxed,Mystery,2021,9.1,175
7001,The Shawshank Redemption,Adventurous,Action,2016,6.8,136
7002,Inception,Relaxed,Action,1955,9.4,140
7003,The Godfather,Scary,Horror,1977,3.2,139
7004,My Fault,Romantic,Horror,1987,4.4,116
7005,The Godfather,Exciting,Horror,1985,2.3,128
7006,Inception,Sad,Action,2011,5.5,172
7007,The Shawshank Redemption,Adventurous,Comedy,1976,9.1,106
7008,Titanic,Exciting,Drama,2014,9.4,165
7009,The Shawshank Redemption,Sad,Fantasy,2002,5.9,116
7010,Titanic,Scary,Comedy,1985,1.6,117
7011,The Godfather,Relaxed,Action,1954,8.0,90
7012,Inception,Mysterious,Comedy,1962,5.4,156
7013,The Shawshank Redemption,Sad,Comedy,1980,1.6,85
7014,The Shawshank Redemption,Exciting,Mystery,2024,3.2,82
7015,The Shawshank Redemption,Scary,Romance,1981,6.5,132
7016,My Fault,Romantic,Horror,2003,7.5,100
7017,Titanic,Happy,Action,1965,2.9,162
7018,Kabir Singh,Romantic,Sci-Fi,2009,9.9,107
7019,The Shawshank Redemption,Happy,Action,1950,8.9,154
7020,Inception,Exciting,Drama,2019,8.5,155
7021,The Godfather,Exciting,Action,1962,5.9,128
7022,Avengers: Endgame,Sad,Mystery,2005,5.8,152
7023,Inception,Mysterious,Sci-Fi,1993,7.9,179
7024,Inception,Scary,Comedy,2017,8.3,91
7025,Avengers: Endgame,Mysterious,Mystery,1978,1.9,142
7026,The Shawshank Redemption,Scary,Horror,1956,4.2,160
7027,Inception,Exciting,Romance,2015,6.1,160
7028,The Godfather,Happy,Fantasy,1992,5.7,157
7029,Avengers: Endgame,Adventurous,Action,1979,3.0,80
7030,Avengers: Endgame,Exciting,Sci-Fi,1961,7.4,107
7031,Inception,Exciting,Romance,1979,4.8,138
7032,Titanic,Sad,Action,2008,7.5,104
7033,The Godfather,Happy,Romance,1985,9.0,98
7034,Avengers: Endgame,Relaxed,Sci-Fi,2010,5.3,171
7035,The Shawshank Redemption,Mysterious,Mystery,2019,8.7,180
7036,The Notebook,Romantic,Romance,2013,9.2,101
7037,Avengers: Endgame,Mysterious,Comedy,1994,8.9,113
7038,Titanic,Exciting,Horror,2007,2.6,160
7039,The Godfather,Mysterious,Romance,1968,4.0,160
7040,Inception,Sad,Drama,1991,3.7,101
7041,The Shawshank Redemption,Mysterious,Horror,2003,4.3,121
7042,Titanic,Happy,Sci-Fi,1973,6.3,135
7043,The Godfather,Mysterious,Comedy,1991,6.8,113
7044,My Fault,Romantic,Fantasy,2007,7.3,150
7045,My Fault,Romantic,Drama,1998,1.9,96
7046,Titanic,Romantic,Drama,1955,7.9,120
7047,Inception,Exciting,Fantasy,1984,3.0,147
7048,The Shawshank Redemption,Sad,Comedy,1994,9.5,155
7049,Titanic,Happy,Comedy,2018,7.5,135
7050,The Shawshank Redemption,Mysterious,Horror,1957,1.8,173
7051,Titanic,Happy,Comedy,2015,1.2,163
7052,Titanic,Scary,Comedy,1959,2.1,115
7053,Titanic,Exciting,Horror,1964,5.1,80
7054,The Godfather,Sad,Sci-Fi,1960,6.8,124
7055,Inception,Exciting,Mystery,1981,7.8,122
7056,Avengers: Endgame,Scary,Drama,2013,4.4,80
7057,Titanic,Adventurous,Action,1972,6.2,150
7058,The Shawshank Redemption,Relaxed,Mystery,1968,3.2,172
7059,The Shawshank Redemption,Relaxed,Thriller,1955,2.0,91
7060,Avengers: Endgame,Exciting,Sci-Fi,2021,6.5,113
7061,Avengers: Endgame,Relaxed,Comedy,1979,4.9,166
7062,Kabir Singh,Romantic,Horror,1980,5.4,108
7063,The Godfather,Scary,Thriller,1996,7.2,177
7064,The Shawshank Redemption,Adventurous,Drama,2000,3.5,135
7065,Titanic,Mysterious,Action,1996,2.3,132
7066,My Fault,Romantic,Fantasy,1990,8.9,85
7067,The Notebook,Romantic,Thriller,1985,4.6,108
7068,The Shawshank Redemption,Scary,Fantasy,2016,7.8,87
7069,Avengers: Endgame,Happy,Comedy,1971,6.0,98
7070,The Godfather,Happy,Sci-Fi,2020,5.1,92
7071,My Fault,Romantic,Romance,2001,5.0,121
7072,Titanic,Scary,Mystery,2008,10.0,76
7073,Avengers: Endgame,Happy,Sci-Fi,1971,3.5,101
7074,The Shawshank Redemption,Exciting,Horror,1978,3.4,107
7075,My Fault,Romantic,Mystery,2011,8.1,153
7076,The Godfather,Scary,Romance,2008,5.0,164
7077,The Shawshank Redemption,Exciting,Action,1981,1.5,171
7078,The Shawshank Redemption,Relaxed,Action,1957,4.5,130
7079,The Godfather,Relaxed,Comedy,1973,4.6,144
7080,The Godfather,Adventurous,Fantasy,1973,1.4,88
7081,Inception,Happy,Thriller,1998,6.4,115
7082,The Godfather,Happy,Thriller,2014,5.0,75
7083,Avengers: Endgame,Sad,Action,1980,9.8,157
7084,Inception,Mysterious,Action,2003,5.2,165
7085,A Walk to Remember,Romantic,Fantasy,2019,1.6,121
7086,Kabir Singh,Romantic,Drama,1988,4.7,103
7087,Titanic,Scary,Mystery,1980,1.9,153
7088,Avengers: Endgame,Scary,Romance,2022,2.3,87
7089,The Godfather,Sad,Horror,1975,4.1,159
7090,The Shawshank Redemption,Mysterious,Sci-Fi,1986,5.8,178
7091,Inception,Scary,Horror,2014,8.4,147
7092,The Godfather,Scary,Sci-Fi,1953,1.3,129
7093,A Walk to Remember,Romantic,Comedy,1983,7.8,123
7094,Titanic,Relaxed,Drama,2021,9.2,151
7095,Kabir Singh,Romantic,Drama,2015,4.7,129
7096,The Godfather,Scary,Horror,1973,5.9,125
7097,The Notebook,Romantic,Mystery,1955,9.7,163
7098,Avengers: Endgame,Sad,Comedy,1962,7.1,178
7099,The Godfather,Exciting,Comedy,2002,2.3,121
7100,The Shawshank Redemption,Relaxed,Mystery,2023,7.9,91
7101,Avengers: Endgame,Exciting,Fantasy,1971,3.6,113
7102,The Notebook,Romantic,Drama,1976,3.8,159
7103,The Shawshank Redemption,Scary,Action,2007,3.5,91
7104,Titanic,Relaxed,Sci-Fi,1955,7.2,137
7105,The Godfather,Happy,Drama,1978,8.8,103
7106,Titanic,Romantic,Romance,1970,4.3,158
7107,Avengers: Endgame,Scary,Romance,1965,7.6,85
7108,Avengers: Endgame,Scary,Action,1988,5.3,151
7109,Titanic,Exciting,Action,1987,4.7,103
7110,Avengers: Endgame,Happy,Thriller,2016,8.0,174
7111,The Notebook,Romantic,Romance,2010,4.0,138
7112,Titanic,Relaxed,Horror,1985,5.9,83
7113,Avengers: Endgame,Relaxed,Comedy,2006,6.7,104
7114,Inception,Happy,Romance,1992,5.2,113
7115,Inception,Relaxed,Sci-Fi,1961,4.0,155
7116,Titanic,Happy,Thriller,1953,8.6,132
7117,Titanic,Mysterious,Comedy,1958,6.8,151
7118,Titanic,Exciting,Sci-Fi,2012,6.0,111
7119,A Walk to Remember,Romantic,Sci-Fi,1989,1.1,125
7120,The Notebook,Romantic,Horror,2013,2.0,176
7121,The Godfather,Mysterious,Comedy,2004,6.2,140
7122,Avengers: Endgame,Happy,Romance,1954,2.7,166
7123,Avengers: Endgame,Scary,Drama,2002,2.5,126
7124,Titanic,Happy,Action,1993,4.1,104
7125,The Shawshank Redemption,Scary,Drama,2009,8.2,99
7126,Titanic,Romantic,Sci-Fi,1955,3.1,140
7127,The Shawshank Redemption,Adventurous,Fantasy,1952,6.3,151
7128,Titanic,Mysterious,Action,1976,4.0,116
7129,The Notebook,Romantic,Thriller,2014,6.6,119
7130,Titanic,Exciting,Romance,2012,4.2,118
7131,The Godfather,Scary,Sci-Fi,1962,6.0,130
7132,Inception,Mysterious,Comedy,2006,5.6,113
7133,Inception,Exciting,Thriller,1997,4.1,106
7134,Inception,Mysterious,Comedy,1997,4.9,165
7135,The Godfather,Happy,Mystery,1994,5.4,93
7136,Avengers: Endgame,Mysterious,Action,1997,9.5,173
7137,Avengers: Endgame,Mysterious,Horror,1973,9.1,104
7138,The Notebook,Romantic,Thriller,1996,1.4,94
7139,Titanic,Adventurous,Fantasy,2015,1.7,120
7140,Titanic,Mysterious,Romance,2012,2.4,135
7141,The Shawshank Redemption,Sad,Sci-Fi,2010,4.2,87
7142,The Shawshank Redemption,Scary,Drama,1989,5.9,130
7143,Inception,Happy,Drama,1954,6.9,101
7144,Titanic,Scary,Action,1984,3.3,164
7145,Avengers: Endgame,Sad,Action,2015,5.9,174
7146,Titanic,Romantic,Action,1980,9.9,141
7147,The Godfather,Happy,Action,1991,9.3,88
7148,The Godfather,Mysterious,Thriller,2021,7.2,96
7149,Avengers: Endgame,Happy,Action,1966,9.8,147
7150,The Shawshank Redemption,Sad,Sci-Fi,1980,9.8,82
7151,Titanic,Sad,Thriller,1954,5.6,85
7152,The Godfather,Scary,Thriller,1951,1.4,94
7153,The Shawshank Redemption,Exciting,Romance,1994,2.4,137
7154,Avengers: Endgame,Relaxed,Romance,1961,2.6,145
7155,Kabir Singh,Romantic,Drama,1972,9.8,76
7156,Inception,Relaxed,Comedy,1965,6.9,119
7157,The Godfather,Mysterious,Mystery,2010,9.3,125
7158,The Shawshank Redemption,Sad,Romance,1968,10.0,119
7159,Avengers: Endgame,Sad,Drama,1999,5.5,130
7160,Titanic,Relaxed,Comedy,1997,1.3,98
7161,Titanic,Adventurous,Thriller,2019,9.7,164
7162,Titanic,Adventurous,Sci-Fi,1954,2.1,130
7163,The Shawshank Redemption,Relaxed,Fantasy,1992,4.0,92
